stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,15.679,1.727,0.000,0,9,4159424324.996,1339078663.528,76
refined,23.333,1.727,0.000,0,9,4159424324.996,1006074622.838,76
