stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.243,"[-2.009, -0.477]",0.766,-2.706,0.009
norefined,c,-6.490,"[-10.625, -2.356]",4.135,-2.618,0.011
norefined,s,-3.254,"[-5.324, -1.183]",2.071,-2.621,0.011
norefined,k0,0.422,"[-0.569, 1.413]",0.991,0.710,0.480
norefined,k1,0.175,"[-0.805, 1.154]",0.979,0.298,0.767
norefined,k2,-0.191,"[-1.102, 0.721]",0.912,-0.349,0.728
norefined,k3,-0.083,"[-1.516, 1.351]",1.434,-0.096,0.924
norefined,k4,0.516,"[-0.481, 1.514]",0.998,0.863,0.391
norefined,k5,-0.546,"[-1.801, 0.709]",1.255,-0.726,0.470
refined,tt,-5.749,"[-14.608, 3.109]",8.859,-1.082,0.283
refined,c,-33.364,"[-83.326, 16.598]",49.962,-1.114,0.269
refined,s,-16.381,"[-41.461, 8.698]",25.080,-1.089,0.280
refined,k0,0.119,"[-2.244, 2.482]",2.363,0.084,0.933
refined,k1,-0.011,"[-2.057, 2.034]",2.045,-0.009,0.993
refined,k2,-2.733,"[-8.196, 2.731]",5.463,-0.834,0.407
refined,k3,3.164,"[-2.345, 8.672]",5.509,0.958,0.342
refined,k4,1.429,"[-2.11, 4.968]",3.539,0.674,0.503
refined,k5,-6.435,"[-20.333, 7.463]",13.898,-0.772,0.443
