stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.603,"[-1.082, -0.125]",0.479,-2.102,0.039
norefined,c,-6.684,"[-11.768, -1.6]",5.084,-2.193,0.032
norefined,s,-2.583,"[-4.481, -0.685]",1.898,-2.270,0.026
norefined,k0,-0.187,"[-1.468, 1.094]",1.281,-0.243,0.809
norefined,k1,0.631,"[-0.752, 2.015]",1.384,0.761,0.449
norefined,k2,0.488,"[-1.074, 2.051]",1.562,0.521,0.604
norefined,k3,-0.825,"[-2.937, 1.288]",2.113,-0.651,0.517
norefined,k4,-0.007,"[-1.148, 1.135]",1.142,-0.010,0.992
norefined,k5,-0.314,"[-1.951, 1.324]",1.638,-0.319,0.750
refined,tt,-20.505,"[-280.428, 239.419]",259.924,-0.132,0.896
refined,c,-179.591,"[-2478.425, 2119.243]",2298.834,-0.130,0.897
refined,s,-73.288,"[-994.876, 848.299]",921.587,-0.133,0.895
refined,k0,-37.655,"[-500.599, 425.289]",462.944,-0.136,0.892
refined,k1,32.017,"[-364.81, 428.844]",396.827,0.135,0.893
refined,k2,75.152,"[-892.754, 1043.057]",967.906,0.130,0.897
refined,k3,-72.369,"[-996.33, 851.593]",923.961,-0.131,0.896
refined,k4,-20.868,"[-264.397, 222.66]",243.528,-0.143,0.887
refined,k5,-19.276,"[-274.958, 236.407]",255.682,-0.126,0.900
