stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,13.611,1.727,0.000,0,9,3888306543.876,1374749700.422,76
refined,16.590,1.727,0.000,0,9,3888306543.876,1204388751.393,76
