stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.805,"[-1.649, 0.038]",0.844,-1.592,0.116
norefined,c,-5.886,"[-11.622, -0.15]",5.736,-1.711,0.092
norefined,s,-2.463,"[-4.843, -0.082]",2.381,-1.725,0.089
norefined,k0,-0.582,"[-2.554, 1.39]",1.972,-0.492,0.624
norefined,k1,-0.159,"[-2.033, 1.714]",1.873,-0.142,0.888
norefined,k2,-0.461,"[-1.961, 1.039]",1.500,-0.513,0.610
norefined,k3,0.606,"[-0.788, 2.0]",1.394,0.725,0.471
norefined,k4,-1.381,"[-3.267, 0.505]",1.886,-1.222,0.226
norefined,k5,-0.542,"[-1.899, 0.815]",1.357,-0.666,0.508
refined,tt,-1.633,"[-3.573, 0.307]",1.940,-1.404,0.165
refined,c,-9.736,"[-21.41, 1.939]",11.675,-1.391,0.169
refined,s,-4.964,"[-10.911, 0.984]",5.947,-1.392,0.169
refined,k0,-0.493,"[-2.67, 1.685]",2.177,-0.378,0.707
refined,k1,2.667,"[-0.995, 6.329]",3.662,1.215,0.229
refined,k2,0.878,"[-1.275, 3.03]",2.153,0.680,0.499
refined,k3,-0.202,"[-1.905, 1.5]",1.702,-0.198,0.844
refined,k4,0.801,"[-1.079, 2.682]",1.880,0.711,0.480
refined,k5,-0.985,"[-3.247, 1.277]",2.262,-0.726,0.470
