stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.390,-5.220,-2.638,0.198,-0.323,-1.392,1.666,-1.916,-0.780,853886067.639,1584,0,0,0.075
norefined,2,-0.818,-5.329,-2.480,0.222,-0.243,-1.407,1.597,-1.831,-0.675,703033520.618,1584,0,0,0.153
norefined,3,-0.778,-5.520,-2.422,0.151,-0.299,-1.414,1.229,-1.643,-0.503,571133446.518,1584,0,0,0.141
norefined,4,-1.018,-5.639,-2.381,0.100,-0.299,-1.366,0.951,-1.401,-0.316,491532366.482,1584,0,0,0.181
norefined,5,-0.675,-5.776,-2.413,0.024,-0.331,-1.248,0.710,-1.231,-0.242,462655430.369,1584,0,0,0.117
norefined,6,-1.139,-5.782,-2.352,0.027,-0.271,-1.226,0.649,-1.121,-0.134,433212283.559,1584,0,0,0.197
norefined,7,-0.714,-5.872,-2.443,-0.035,-0.307,-1.131,0.486,-1.013,-0.112,404299947.202,1584,0,0,0.122
norefined,8,-1.186,-5.861,-2.386,-0.029,-0.242,-1.102,0.449,-0.922,-0.020,397290210.557,1584,0,0,0.202
norefined,9,-0.737,-5.927,-2.503,-0.076,-0.280,-1.035,0.323,-0.844,-0.015,371150532.232,1584,0,0,0.124
norefined,10,-1.215,-5.906,-2.444,-0.065,-0.208,-1.006,0.306,-0.775,0.064,374073710.081,1584,0,0,0.206
refined,11,-0.737,-5.927,-2.503,-0.076,-0.280,-1.035,0.323,-0.844,-0.015,371150532.232,1584,0,0,0.124
refined,12,-0.840,-4.795,-2.496,0.014,0.514,-0.093,-0.328,0.493,0.332,240197110.775,1584,0,0,0.175
refined,13,-0.966,-5.765,-2.908,0.034,0.577,-0.271,-0.283,0.336,0.356,232414104.929,1584,0,0,0.168
refined,14,-0.969,-5.799,-2.929,0.021,0.590,-0.302,-0.291,0.331,0.353,232334557.117,1584,0,0,0.167
refined,15,-0.969,-5.802,-2.931,0.021,0.591,-0.306,-0.292,0.331,0.354,232333825.135,1584,0,0,0.167
refined,16,-0.969,-5.802,-2.932,0.020,0.591,-0.307,-0.292,0.331,0.354,232333812.382,1584,0,0,0.167
refined,17,-0.969,-5.802,-2.932,0.020,0.591,-0.307,-0.292,0.331,0.354,232333812.002,1584,0,0,0.167
refined,18,-0.969,-5.802,-2.932,0.020,0.591,-0.307,-0.292,0.331,0.354,232333811.987,1584,0,0,0.167
refined,19,-0.969,-5.802,-2.932,0.020,0.591,-0.307,-0.292,0.331,0.354,232333811.986,1584,0,0,0.167
refined,20,-0.969,-5.802,-2.932,0.020,0.591,-0.307,-0.292,0.331,0.354,232333811.986,1584,0,0,0.167
