stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,52.910,1.727,0.000,0,9,3009015453.069,371150532.232,76
refined,88.970,1.727,0.000,0,9,3009015453.069,232333811.986,76
