stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.147,"[-1.823, -0.472]",0.675,-3.391,0.001
norefined,c,-5.623,"[-9.09, -2.157]",3.467,-3.238,0.002
norefined,s,-3.485,"[-5.733, -1.236]",2.248,-3.094,0.003
norefined,k0,-1.155,"[-2.669, 0.359]",1.514,-1.523,0.132
norefined,k1,0.026,"[-0.963, 1.016]",0.990,0.053,0.958
norefined,k2,0.960,"[-0.202, 2.121]",1.161,1.649,0.104
norefined,k3,-0.078,"[-1.194, 1.038]",1.116,-0.140,0.889
norefined,k4,-0.314,"[-1.578, 0.951]",1.265,-0.495,0.622
norefined,k5,0.241,"[-0.657, 1.139]",0.898,0.536,0.594
refined,tt,-1.357,"[-2.07, -0.645]",0.713,-3.802,0.000
refined,c,-7.500,"[-11.587, -3.412]",4.088,-3.662,0.000
refined,s,-3.588,"[-5.47, -1.706]",1.882,-3.805,0.000
refined,k0,0.256,"[-0.923, 1.435]",1.179,0.433,0.667
refined,k1,-0.614,"[-1.745, 0.516]",1.130,-1.085,0.282
refined,k2,-0.735,"[-1.964, 0.494]",1.229,-1.194,0.237
refined,k3,-0.393,"[-1.391, 0.605]",0.998,-0.786,0.435
refined,k4,-0.031,"[-1.294, 1.231]",1.262,-0.049,0.961
refined,k5,0.617,"[-0.391, 1.624]",1.008,1.222,0.226
