stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,33.641,2.023,0.000,0,9,1917592505.020,347458934.238,76
refined,55.258,2.023,0.000,0,9,1917592505.020,227668493.220,76
