stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.459,-5.875,-2.755,-1.372,-1.788,0.808,0.966,-1.364,-1.100,1252786011.081,-0.078
norefined,2,-0.018,-5.866,-2.808,-1.411,-1.851,0.764,0.874,-1.412,-1.136,929678189.358,0.003
norefined,3,-0.496,-5.858,-2.884,-1.371,-1.802,0.774,0.790,-1.405,-1.066,717123267.023,0.085
norefined,4,-0.899,-5.867,-2.986,-1.267,-1.643,0.802,0.666,-1.372,-0.912,677477473.643,0.153
norefined,5,-0.500,-6.020,-2.975,-1.104,-1.535,0.787,0.598,-1.283,-0.783,630827327.972,0.083
norefined,6,-0.956,-5.995,-3.050,-1.048,-1.428,0.778,0.498,-1.265,-0.679,600059818.990,0.159
norefined,7,-0.539,-6.139,-3.026,-0.902,-1.334,0.761,0.451,-1.184,-0.554,572430088.183,0.088
norefined,8,-1.013,-6.096,-3.084,-0.871,-1.258,0.735,0.368,-1.174,-0.482,547251907.392,0.166
norefined,9,-0.582,-6.232,-3.052,-0.739,-1.174,0.714,0.339,-1.100,-0.365,533278388.850,0.093
norefined,10,-1.065,-6.176,-3.101,-0.725,-1.120,0.679,0.271,-1.097,-0.318,511228007.680,0.172
refined,11,-1.065,-6.176,-3.101,-0.725,-1.120,0.679,0.271,-1.097,-0.318,511228007.680,0.172
refined,12,-1.061,-6.337,-3.246,0.103,-0.407,-0.286,0.038,-0.508,0.329,377850322.597,0.167
refined,13,-1.582,-8.993,-4.466,0.192,-0.378,-0.752,-0.075,-0.829,0.195,369500718.593,0.176
refined,14,-1.820,-10.109,-5.141,0.187,-0.318,-0.905,0.001,-0.778,0.229,368368533.878,0.180
refined,15,-2.014,-11.067,-5.670,0.162,-0.263,-1.065,0.044,-0.797,0.220,368180602.277,0.182
refined,16,-2.062,-11.287,-5.795,0.147,-0.240,-1.093,0.065,-0.776,0.221,368156541.330,0.183
refined,17,-2.078,-11.360,-5.838,0.148,-0.237,-1.114,0.069,-0.773,0.222,368153639.906,0.183
refined,18,-2.080,-11.362,-5.839,0.149,-0.236,-1.115,0.071,-0.768,0.223,368153172.376,0.183
refined,19,-2.082,-11.371,-5.845,0.150,-0.237,-1.118,0.071,-0.768,0.223,368153087.896,0.183
refined,20,-2.082,-11.370,-5.844,0.150,-0.237,-1.118,0.071,-0.767,0.223,368153071.953,0.183
