stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.459,-5.875,-2.755,-1.372,-1.788,0.808,0.966,-1.364,-1.100,1929695507.238,-0.078
norefined,2,-0.026,-5.864,-2.792,-1.411,-1.845,0.765,0.908,-1.400,-1.148,1109239167.427,0.004
norefined,3,-0.521,-5.845,-2.836,-1.397,-1.833,0.755,0.864,-1.382,-1.136,714042668.037,0.089
norefined,4,-0.997,-5.821,-2.881,-1.334,-1.760,0.741,0.775,-1.339,-1.094,626138719.468,0.171
norefined,5,-0.948,-6.016,-2.807,-1.051,-1.613,0.643,0.625,-1.087,-1.013,540000114.685,0.158
norefined,6,-0.842,-6.198,-2.711,-0.781,-1.443,0.554,0.520,-0.852,-0.870,477309923.359,0.136
norefined,7,-1.287,-6.176,-2.732,-0.664,-1.319,0.520,0.445,-0.772,-0.776,479484698.957,0.208
norefined,8,-0.831,-6.301,-2.706,-0.574,-1.284,0.498,0.377,-0.667,-0.750,446284181.594,0.132
norefined,9,-1.311,-6.235,-2.740,-0.523,-1.206,0.482,0.335,-0.638,-0.695,455923725.933,0.210
norefined,10,-0.844,-6.350,-2.717,-0.448,-1.175,0.466,0.283,-0.547,-0.670,423269984.276,0.133
refined,11,-0.844,-6.350,-2.717,-0.448,-1.175,0.466,0.283,-0.547,-0.670,423269984.276,0.133
refined,12,-0.476,-1.819,-0.744,0.559,1.383,-0.564,-0.103,0.902,-0.003,1853310537.477,0.262
refined,13,-0.072,-0.670,-0.472,0.063,-0.819,0.621,0.117,-0.287,-0.130,723847407.187,0.107
refined,14,-0.226,-1.190,-0.570,0.297,-0.078,0.309,-0.030,0.096,-0.208,242913707.802,0.190
refined,15,-0.260,-1.430,-0.692,0.323,-0.136,0.398,-0.045,0.081,-0.190,224213069.448,0.182
refined,16,-0.278,-1.533,-0.740,0.336,-0.143,0.400,-0.056,0.082,-0.171,222309614.778,0.181
refined,17,-0.285,-1.574,-0.758,0.340,-0.144,0.396,-0.060,0.082,-0.165,222034149.293,0.181
refined,18,-0.288,-1.591,-0.766,0.341,-0.144,0.394,-0.062,0.082,-0.163,221989370.070,0.181
refined,19,-0.289,-1.599,-0.769,0.341,-0.144,0.394,-0.062,0.082,-0.162,221981691.885,0.181
refined,20,-0.290,-1.602,-0.770,0.341,-0.144,0.393,-0.063,0.082,-0.162,221980347.014,0.181
