stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,31.202,2.023,0.000,76,0,9,2197347479.221,423269984.277
refined,66.247,2.023,0.000,76,0,9,2197347479.221,221980347.015
