stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,57.721,2.023,0.000,76,0,9,4475053835.059,511228007.677
refined,83.046,2.023,0.000,76,0,9,4475053835.059,368153071.950
