stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.766,"[-2.065, 0.534]",1.299,-0.983,0.329
norefined,c,-5.401,"[-13.873, 3.071]",8.472,-1.063,0.291
norefined,s,-2.832,"[-6.787, 1.124]",3.956,-1.194,0.237
norefined,k0,-2.011,"[-5.803, 1.781]",3.792,-0.884,0.380
norefined,k1,0.634,"[-1.447, 2.716]",2.081,0.508,0.613
norefined,k2,0.105,"[-1.374, 1.584]",1.479,0.118,0.906
norefined,k3,0.719,"[-0.892, 2.33]",1.611,0.745,0.459
norefined,k4,0.823,"[-2.324, 3.97]",3.147,0.436,0.664
norefined,k5,-0.424,"[-3.708, 2.86]",3.284,-0.215,0.830
refined,tt,-9.463,"[-58.139, 39.213]",48.676,-0.324,0.747
refined,c,-50.965,"[-301.137, 199.207]",250.172,-0.340,0.735
refined,s,-33.703,"[-198.429, 131.023]",164.726,-0.341,0.734
refined,k0,-13.915,"[-90.309, 62.479]",76.394,-0.304,0.762
refined,k1,-6.553,"[-48.396, 35.291]",41.843,-0.261,0.795
refined,k2,-1.245,"[-22.782, 20.292]",21.537,-0.096,0.923
refined,k3,2.296,"[-8.114, 12.707]",10.411,0.368,0.714
refined,k4,9.828,"[-50.519, 70.175]",60.347,0.272,0.787
refined,k5,8.315,"[-33.973, 50.603]",42.288,0.328,0.744
