stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.972,"[-2.003, 0.06]",1.031,-1.571,0.121
norefined,c,-5.686,"[-11.715, 0.342]",6.028,-1.573,0.120
norefined,s,-2.287,"[-4.763, 0.189]",2.476,-1.540,0.128
norefined,k0,-1.868,"[-4.554, 0.818]",2.686,-1.160,0.250
norefined,k1,0.147,"[-1.416, 1.709]",1.562,0.157,0.876
norefined,k2,-0.033,"[-1.406, 1.34]",1.373,-0.040,0.968
norefined,k3,0.475,"[-0.759, 1.708]",1.234,0.642,0.523
norefined,k4,0.649,"[-2.035, 3.332]",2.684,0.403,0.688
norefined,k5,-0.670,"[-3.137, 1.797]",2.467,-0.453,0.652
refined,tt,-3.459,"[-11.283, 4.364]",7.824,-0.737,0.463
refined,c,-20.460,"[-67.558, 26.638]",47.098,-0.725,0.471
refined,s,-9.464,"[-29.214, 10.286]",19.750,-0.799,0.427
refined,k0,-1.670,"[-8.216, 4.877]",6.547,-0.425,0.672
refined,k1,-5.439,"[-19.943, 9.065]",14.504,-0.625,0.534
refined,k2,-4.480,"[-13.342, 4.383]",8.862,-0.843,0.402
refined,k3,3.422,"[-7.003, 13.846]",10.424,0.547,0.586
refined,k4,-1.384,"[-8.948, 6.179]",7.563,-0.305,0.761
refined,k5,3.639,"[-6.651, 13.929]",10.290,0.590,0.557
