stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.998,"[-1.761, -0.235]",0.763,-2.182,0.033
norefined,c,-5.668,"[-9.99, -1.345]",4.323,-2.187,0.032
norefined,s,-2.288,"[-4.075, -0.501]",1.787,-2.136,0.036
norefined,k0,-1.674,"[-3.555, 0.207]",1.881,-1.484,0.142
norefined,k1,0.421,"[-0.753, 1.594]",1.173,0.598,0.552
norefined,k2,0.034,"[-0.963, 1.031]",0.997,0.057,0.955
norefined,k3,0.390,"[-0.489, 1.27]",0.880,0.740,0.462
norefined,k4,0.663,"[-1.328, 2.654]",1.991,0.555,0.581
norefined,k5,-0.742,"[-2.593, 1.109]",1.851,-0.669,0.506
refined,tt,-0.935,"[-1.416, -0.453]",0.481,-3.238,0.002
refined,c,-5.980,"[-8.781, -3.179]",2.801,-3.561,0.001
refined,s,-3.131,"[-4.667, -1.595]",1.536,-3.400,0.001
refined,k0,1.318,"[0.157, 2.479]",1.161,1.894,0.063
refined,k1,0.554,"[-0.328, 1.436]",0.882,1.047,0.299
refined,k2,0.160,"[-0.552, 0.872]",0.712,0.374,0.709
refined,k3,-0.446,"[-1.192, 0.3]",0.746,-0.998,0.322
refined,k4,0.381,"[-0.753, 1.516]",1.134,0.560,0.577
refined,k5,-0.338,"[-1.489, 0.813]",1.151,-0.489,0.626
