attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.701,"[-2.305, -1.098]",0.604,-4.695,0.000,57.921,ngd,39,184614324.169,0.142,-1.000,-0.701,0,0,fn
c,-8.558,"[-11.628, -5.489]",3.070,-4.645,0.000,57.921,ngd,39,184614324.169,0.142,-6.000,-2.558,0,0,fn
s,-3.045,"[-4.197, -1.893]",1.152,-4.405,0.000,57.921,ngd,39,184614324.169,0.142,-3.000,-0.045,0,0,fn
vot,0.199,,,,,57.921,ngd,39,184614324.169,0.142,0.167,0.032,0,0,fn
tt,-1.082,"[-1.453, -0.711]",0.371,-4.858,0.000,56.640,lm,39,184647041.286,0.142,-1.000,-0.082,0,0,fn
c,-6.727,"[-9.01, -4.444]",2.283,-4.908,0.000,56.640,lm,39,184647041.286,0.142,-6.000,-0.727,0,0,fn
s,-2.402,"[-3.271, -1.533]",0.869,-4.606,0.000,56.640,lm,39,184647041.286,0.142,-3.000,0.598,0,0,fn
vot,0.161,,,,,56.640,lm,39,184647041.286,0.142,0.167,-0.006,0,0,fn
tt,-1.541,"[-2.088, -0.993]",0.547,-4.691,0.000,116.315,ngd+lm,39,181828400.154,0.141,-1.000,-0.541,0,0,fn
c,-7.881,"[-10.706, -5.056]",2.825,-4.648,0.000,116.315,ngd+lm,39,181828400.154,0.141,-6.000,-1.881,0,0,fn
s,-2.752,"[-3.79, -1.714]",1.038,-4.417,0.000,116.315,ngd+lm,39,181828400.154,0.141,-3.000,0.248,0,0,fn
vot,0.195,,,,,116.315,ngd+lm,39,181828400.154,0.141,0.167,0.029,0,0,fn
