stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,32.839,1.727,0.000,76,0,9,4378350083.338,809130731.685
refined,52.168,1.727,0.000,76,0,9,4378350083.338,546770258.493
