stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.051,"[-2.021, -0.081]",0.970,-2.163,0.034
norefined,c,-5.222,"[-10.23, -0.215]",5.007,-2.082,0.041
norefined,s,-4.237,"[-7.736, -0.739]",3.498,-2.417,0.018
norefined,k0,0.334,"[-0.596, 1.264]",0.930,0.716,0.476
norefined,k1,-0.047,"[-1.137, 1.042]",1.090,-0.087,0.931
norefined,k2,0.424,"[-1.5, 2.348]",1.924,0.440,0.661
norefined,k3,-1.510,"[-3.584, 0.563]",2.073,-1.454,0.151
norefined,k4,0.222,"[-0.883, 1.326]",1.105,0.400,0.690
norefined,k5,-0.519,"[-1.642, 0.604]",1.123,-0.922,0.360
refined,tt,-1.025,"[-1.739, -0.311]",0.714,-2.864,0.006
refined,c,-6.046,"[-10.382, -1.711]",4.335,-2.784,0.007
refined,s,-2.970,"[-5.024, -0.917]",2.054,-2.887,0.005
refined,k0,-0.400,"[-1.225, 0.425]",0.825,-0.967,0.337
refined,k1,-0.369,"[-1.138, 0.399]",0.768,-0.959,0.341
refined,k2,0.518,"[-0.795, 1.831]",1.313,0.788,0.434
refined,k3,-0.411,"[-1.615, 0.792]",1.204,-0.682,0.498
refined,k4,0.026,"[-0.598, 0.65]",0.624,0.084,0.933
refined,k5,-0.231,"[-0.967, 0.504]",0.736,-0.628,0.532
