attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.178,"[-2.021, -0.334]",0.844,-2.327,0.023,9.962,ngd,32,539457066.363,0.233,-1.000,-0.178,0,0,fn
c,-4.875,"[-9.047, -0.703]",4.172,-1.949,0.055,9.962,ngd,32,539457066.363,0.233,-6.000,1.125,0,0,fn
s,-2.829,"[-4.93, -0.728]",2.101,-2.246,0.028,9.962,ngd,32,539457066.363,0.233,-3.000,0.171,0,0,fn
k0,1.041,"[-0.198, 2.279]",1.238,1.402,0.166,9.962,ngd,32,539457066.363,0.233,0.000,1.041,0,0,fp
k1,0.099,"[-0.652, 0.851]",0.752,0.220,0.826,9.962,ngd,32,539457066.363,0.233,0.000,0.099,0,0,fp
k2,-0.224,"[-0.919, 0.47]",0.694,-0.539,0.592,9.962,ngd,32,539457066.363,0.233,0.000,-0.224,0,0,fp
k3,-0.603,"[-1.57, 0.364]",0.967,-1.040,0.302,9.962,ngd,32,539457066.363,0.233,0.000,-0.603,0,0,fp
k4,0.626,"[-0.2, 1.451]",0.825,1.264,0.211,9.962,ngd,32,539457066.363,0.233,0.000,0.626,0,0,fp
k5,-1.691,"[-2.782, -0.6]",1.091,-2.585,0.012,9.962,ngd,32,539457066.363,0.233,0.000,-1.691,0,1,fp
vot,0.242,,,,,9.962,ngd,32,539457066.363,0.233,0.167,0.075,0,0,fn
tt,-2.403,"[-6.978, 2.172]",4.575,-0.876,0.384,10.646,lm,32,2526784746.440,0.505,-1.000,-1.403,1,0,fn
c,-4.285,"[-11.343, 2.774]",7.058,-1.012,0.315,10.646,lm,32,2526784746.440,0.505,-6.000,1.715,1,0,fn
s,-2.200,"[-6.832, 2.432]",4.632,-0.792,0.431,10.646,lm,32,2526784746.440,0.505,-3.000,0.800,1,0,fn
k0,1.896,"[-2.485, 6.278]",4.382,0.722,0.473,10.646,lm,32,2526784746.440,0.505,0.000,1.896,0,0,fp
k1,0.658,"[-2.052, 3.368]",2.710,0.405,0.687,10.646,lm,32,2526784746.440,0.505,0.000,0.658,0,0,fp
k2,-0.113,"[-1.642, 1.417]",1.530,-0.123,0.903,10.646,lm,32,2526784746.440,0.505,0.000,-0.113,0,0,fp
k3,-0.050,"[-1.968, 1.867]",1.918,-0.044,0.965,10.646,lm,32,2526784746.440,0.505,0.000,-0.050,0,0,fp
k4,1.407,"[-1.557, 4.372]",2.964,0.792,0.431,10.646,lm,32,2526784746.440,0.505,0.000,1.407,0,0,fp
k5,-1.707,"[-6.127, 2.714]",4.421,-0.644,0.522,10.646,lm,32,2526784746.440,0.505,0.000,-1.707,0,0,fp
vot,0.561,,,,,10.646,lm,32,2526784746.440,0.505,0.167,0.394,0,0,fn
tt,-0.820,"[-1.118, -0.522]",0.298,-4.589,0.000,20.334,ngd+lm,32,165791942.287,0.129,-1.000,0.180,0,0,fn
c,-5.414,"[-7.259, -3.57]",1.844,-4.897,0.000,20.334,ngd+lm,32,165791942.287,0.129,-6.000,0.586,0,0,fn
s,-2.983,"[-3.909, -2.057]",0.926,-5.374,0.000,20.334,ngd+lm,32,165791942.287,0.129,-3.000,0.017,0,0,fn
k0,0.030,"[-0.413, 0.474]",0.444,0.114,0.910,20.334,ngd+lm,32,165791942.287,0.129,0.000,0.030,0,0,fp
k1,0.153,"[-0.187, 0.493]",0.340,0.750,0.456,20.334,ngd+lm,32,165791942.287,0.129,0.000,0.153,0,0,fp
k2,0.468,"[0.111, 0.825]",0.357,2.188,0.032,20.334,ngd+lm,32,165791942.287,0.129,0.000,0.468,0,1,fp
k3,0.151,"[-0.234, 0.535]",0.385,0.654,0.515,20.334,ngd+lm,32,165791942.287,0.129,0.000,0.151,0,0,fp
k4,-0.613,"[-0.973, -0.254]",0.359,-2.849,0.006,20.334,ngd+lm,32,165791942.287,0.129,0.000,-0.613,0,1,fp
k5,0.201,"[-0.18, 0.581]",0.381,0.879,0.382,20.334,ngd+lm,32,165791942.287,0.129,0.000,0.201,0,0,fp
vot,0.151,,,,,20.334,ngd+lm,32,165791942.287,0.129,0.167,-0.015,0,0,fn
