stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.092,"[-1.643, -0.542]",0.550,-3.312,0.001
norefined,c,-7.456,"[-11.207, -3.706]",3.751,-3.316,0.001
norefined,s,-5.107,"[-7.591, -2.623]",2.484,-3.429,0.001
norefined,k0,0.205,"[-0.344, 0.755]",0.550,0.623,0.536
norefined,k1,-0.102,"[-0.776, 0.571]",0.673,-0.253,0.801
norefined,k2,-0.269,"[-0.927, 0.389]",0.658,-0.682,0.497
norefined,k3,0.386,"[-0.233, 1.005]",0.619,1.040,0.302
norefined,k4,1.590,"[0.472, 2.709]",1.118,2.372,0.021
norefined,k5,-1.583,"[-2.553, -0.613]",0.970,-2.722,0.008
refined,tt,-1.084,"[-1.373, -0.796]",0.288,-6.274,0.000
refined,c,-6.127,"[-7.895, -4.36]",1.768,-5.782,0.000
refined,s,-3.625,"[-4.596, -2.654]",0.971,-6.226,0.000
refined,k0,0.256,"[-0.121, 0.633]",0.377,1.133,0.261
refined,k1,-0.052,"[-0.483, 0.379]",0.431,-0.201,0.841
refined,k2,0.130,"[-0.257, 0.516]",0.387,0.559,0.578
refined,k3,0.090,"[-0.245, 0.426]",0.335,0.449,0.655
refined,k4,0.706,"[0.223, 1.189]",0.483,2.436,0.018
refined,k5,-0.573,"[-0.976, -0.17]",0.403,-2.373,0.020
