stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,26.527,1.727,0.000,0,9,3291213010.752,721224737.150,76
refined,32.571,1.727,0.000,0,9,3291213010.752,612289256.425,76
