stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,88.396,2.023,0.000,0,9,2627142683.615,204063320.090,76
refined,129.471,2.023,0.000,0,9,2627142683.615,142844345.946,76
