attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.989,"[-1.249, -0.728]",0.260,-7.582,0.000,57,0.150,79198243.074,0.090,-1.000,0.011,0,0,fn
c,-5.799,"[-7.223, -4.374]",1.424,-8.127,0.000,57,0.150,79198243.074,0.090,-6.000,0.201,0,0,fn
s,-2.986,"[-3.733, -2.239]",0.747,-7.977,0.000,57,0.150,79198243.074,0.090,-3.000,0.014,0,0,fn
k0,0.125,"[-0.327, 0.577]",0.452,0.553,0.582,57,0.150,79198243.074,0.090,0.000,0.125,0,0,fp
k1,-0.004,"[-0.344, 0.335]",0.339,-0.026,0.979,57,0.150,79198243.074,0.090,0.000,-0.004,0,0,fp
k2,0.228,"[-0.13, 0.586]",0.358,1.269,0.209,57,0.150,79198243.074,0.090,0.000,0.228,0,0,fp
k3,-0.201,"[-0.551, 0.148]",0.350,-1.149,0.255,57,0.150,79198243.074,0.090,0.000,-0.201,0,0,fp
k4,0.074,"[-0.193, 0.342]",0.267,0.556,0.580,57,0.150,79198243.074,0.090,0.000,0.074,0,0,fp
k5,0.322,"[-0.041, 0.686]",0.363,1.768,0.082,57,0.150,79198243.074,0.090,0.000,0.322,0,1,fp
vot,0.171,,,,,57,0.150,79198243.074,0.090,0.167,0.004,0,0,fn
tt,-1.079,"[-1.394, -0.764]",0.315,-6.836,0.000,57,0.200,89454479.923,0.094,-1.000,-0.079,0,0,fn
c,-6.481,"[-8.279, -4.683]",1.798,-7.194,0.000,57,0.200,89454479.923,0.094,-6.000,-0.481,0,0,fn
s,-3.406,"[-4.324, -2.488]",0.918,-7.404,0.000,57,0.200,89454479.923,0.094,-3.000,-0.406,0,0,fn
k0,0.546,"[-0.025, 1.117]",0.571,1.909,0.061,57,0.200,89454479.923,0.094,0.000,0.546,0,1,fp
k1,0.003,"[-0.408, 0.415]",0.411,0.016,0.987,57,0.200,89454479.923,0.094,0.000,0.003,0,0,fp
k2,0.003,"[-0.404, 0.409]",0.406,0.013,0.990,57,0.200,89454479.923,0.094,0.000,0.003,0,0,fp
k3,-0.246,"[-0.659, 0.168]",0.414,-1.185,0.240,57,0.200,89454479.923,0.094,0.000,-0.246,0,0,fp
k4,-0.063,"[-0.359, 0.233]",0.296,-0.426,0.671,57,0.200,89454479.923,0.094,0.000,-0.063,0,0,fp
k5,0.017,"[-0.391, 0.426]",0.409,0.084,0.934,57,0.200,89454479.923,0.094,0.000,0.017,0,0,fp
vot,0.167,,,,,57,0.200,89454479.923,0.094,0.167,-0.000,0,0,fn
tt,-0.926,"[-1.271, -0.581]",0.345,-5.360,0.000,57,0.250,142844345.946,0.118,-1.000,0.074,0,0,fn
c,-5.362,"[-7.191, -3.534]",1.828,-5.854,0.000,57,0.250,142844345.946,0.118,-6.000,0.638,0,0,fn
s,-2.205,"[-3.025, -1.384]",0.820,-5.365,0.000,57,0.250,142844345.946,0.118,-3.000,0.795,0,0,fn
k0,-0.093,"[-0.676, 0.49]",0.583,-0.318,0.752,57,0.250,142844345.946,0.118,0.000,-0.093,0,0,fp
k1,-0.082,"[-0.519, 0.355]",0.437,-0.374,0.709,57,0.250,142844345.946,0.118,0.000,-0.082,0,0,fp
k2,0.283,"[-0.218, 0.784]",0.501,1.127,0.264,57,0.250,142844345.946,0.118,0.000,0.283,0,0,fp
k3,0.135,"[-0.315, 0.585]",0.450,0.597,0.552,57,0.250,142844345.946,0.118,0.000,0.135,0,0,fp
k4,0.059,"[-0.313, 0.431]",0.372,0.315,0.753,57,0.250,142844345.946,0.118,0.000,0.059,0,0,fp
k5,-0.159,"[-0.65, 0.333]",0.491,-0.645,0.521,57,0.250,142844345.946,0.118,0.000,-0.159,0,0,fp
vot,0.173,,,,,57,0.250,142844345.946,0.118,0.167,0.006,0,0,fn
