stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.271,-4.779,-2.384,1.944,1.182,-0.720,0.923,-0.957,0.963,1806015566.196,1584,0,0,0.057
norefined,2,-0.724,-4.808,-2.377,1.847,1.101,-0.820,0.869,-1.038,0.873,836995808.727,1584,0,0,0.151
norefined,3,-1.012,-4.898,-2.363,1.638,0.932,-0.949,0.727,-1.145,0.678,616722712.966,1584,0,0,0.207
norefined,4,-0.686,-5.047,-2.414,1.438,0.768,-1.018,0.615,-1.207,0.501,496048178.298,1584,0,0,0.136
norefined,5,-1.091,-5.092,-2.332,1.300,0.614,-1.102,0.525,-1.246,0.368,500727257.882,1584,0,0,0.214
norefined,6,-0.618,-5.179,-2.417,1.238,0.561,-1.089,0.487,-1.258,0.313,445360871.732,1584,0,0,0.119
norefined,7,-1.086,-5.178,-2.335,1.166,0.473,-1.142,0.439,-1.279,0.235,470219399.058,1584,0,0,0.210
norefined,8,-0.604,-5.246,-2.429,1.131,0.443,-1.116,0.414,-1.284,0.204,423791597.232,1584,0,0,0.115
norefined,9,-1.082,-5.234,-2.349,1.077,0.376,-1.158,0.379,-1.300,0.141,454950372.006,1584,0,0,0.207
norefined,10,-0.599,-5.293,-2.449,1.054,0.357,-1.125,0.362,-1.301,0.120,412205335.202,1584,0,0,0.113
refined,11,-0.599,-5.293,-2.449,1.054,0.357,-1.125,0.362,-1.301,0.120,412205335.202,1584,0,0,0.113
refined,12,-0.721,-4.643,-2.146,0.245,-0.174,-0.427,0.147,-0.719,-0.084,337801282.303,1584,0,0,0.155
refined,13,-0.804,-5.157,-2.425,0.220,-0.075,-0.549,0.279,-0.839,-0.170,336358252.284,1584,0,0,0.156
refined,14,-0.792,-5.084,-2.398,0.197,-0.061,-0.521,0.292,-0.741,-0.251,336203231.462,1584,0,0,0.156
refined,15,-0.830,-5.326,-2.500,0.228,-0.049,-0.532,0.313,-0.830,-0.267,336138417.461,1584,0,0,0.156
refined,16,-0.818,-5.257,-2.475,0.209,-0.049,-0.524,0.310,-0.762,-0.293,336116059.608,1584,0,0,0.156
refined,17,-0.838,-5.383,-2.527,0.229,-0.043,-0.529,0.319,-0.817,-0.296,336103266.530,1584,0,0,0.156
refined,18,-0.829,-5.326,-2.505,0.216,-0.045,-0.525,0.316,-0.774,-0.306,336098088.899,1584,0,0,0.156
refined,19,-0.840,-5.396,-2.533,0.228,-0.042,-0.528,0.321,-0.808,-0.306,336094630.772,1584,0,0,0.156
refined,20,-0.833,-5.355,-2.518,0.220,-0.043,-0.525,0.318,-0.781,-0.310,336092966.005,1584,0,0,0.156
