attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.059,"[-1.809, -0.31]",0.750,-2.357,0.021,8.653,ngd,45,417032538.766,0.212,-1.000,-0.059,0,0,fn
c,-5.410,"[-9.858, -0.962]",4.448,-2.029,0.046,8.653,ngd,45,417032538.766,0.212,-6.000,0.590,0,0,fn
s,-2.218,"[-3.78, -0.657]",1.561,-2.370,0.021,8.653,ngd,45,417032538.766,0.212,-3.000,0.782,0,0,fn
k0,0.808,"[-0.243, 1.86]",1.052,1.282,0.204,8.653,ngd,45,417032538.766,0.212,0.000,0.808,0,0,fp
k1,-0.260,"[-1.042, 0.522]",0.782,-0.555,0.581,8.653,ngd,45,417032538.766,0.212,0.000,-0.260,0,0,fp
k2,-1.261,"[-2.382, -0.141]",1.121,-1.877,0.065,8.653,ngd,45,417032538.766,0.212,0.000,-1.261,0,1,fp
k3,0.337,"[-0.947, 1.621]",1.284,0.438,0.663,8.653,ngd,45,417032538.766,0.212,0.000,0.337,0,0,fp
k4,-0.843,"[-1.995, 0.31]",1.153,-1.219,0.227,8.653,ngd,45,417032538.766,0.212,0.000,-0.843,0,0,fp
k5,-0.729,"[-2.057, 0.599]",1.328,-0.916,0.363,8.653,ngd,45,417032538.766,0.212,0.000,-0.729,0,0,fp
vot,0.196,,,,,8.653,ngd,45,417032538.766,0.212,0.167,0.029,0,0,fn
tt,-1.239,"[-1.646, -0.831]",0.407,-5.074,0.000,8.920,lm,45,130315226.358,0.119,-1.000,-0.239,0,0,fn
c,-7.131,"[-9.39, -4.872]",2.259,-5.265,0.000,8.920,lm,45,130315226.358,0.119,-6.000,-1.131,0,0,fn
s,-3.750,"[-4.927, -2.573]",1.177,-5.315,0.000,8.920,lm,45,130315226.358,0.119,-3.000,-0.750,0,0,fn
k0,-0.226,"[-0.819, 0.366]",0.592,-0.637,0.526,8.920,lm,45,130315226.358,0.119,0.000,-0.226,0,0,fp
k1,0.265,"[-0.183, 0.713]",0.448,0.987,0.327,8.920,lm,45,130315226.358,0.119,0.000,0.265,0,0,fp
k2,0.086,"[-0.517, 0.688]",0.602,0.238,0.813,8.920,lm,45,130315226.358,0.119,0.000,0.086,0,0,fp
k3,0.318,"[-0.297, 0.934]",0.616,0.863,0.391,8.920,lm,45,130315226.358,0.119,0.000,0.318,0,0,fp
k4,0.644,"[0.105, 1.184]",0.539,1.993,0.050,8.920,lm,45,130315226.358,0.119,0.000,0.644,0,1,fp
k5,-0.253,"[-0.816, 0.31]",0.563,-0.750,0.456,8.920,lm,45,130315226.358,0.119,0.000,-0.253,0,0,fp
vot,0.174,,,,,8.920,lm,45,130315226.358,0.119,0.167,0.007,0,0,fn
tt,-1.239,"[-1.646, -0.831]",0.407,-5.074,0.000,17.538,ngd+lm,45,130315226.356,0.119,-1.000,-0.239,0,0,fn
c,-7.131,"[-9.39, -4.872]",2.259,-5.265,0.000,17.538,ngd+lm,45,130315226.356,0.119,-6.000,-1.131,0,0,fn
s,-3.750,"[-4.927, -2.573]",1.177,-5.315,0.000,17.538,ngd+lm,45,130315226.356,0.119,-3.000,-0.750,0,0,fn
k0,-0.226,"[-0.819, 0.366]",0.592,-0.637,0.526,17.538,ngd+lm,45,130315226.356,0.119,0.000,-0.226,0,0,fp
k1,0.265,"[-0.183, 0.713]",0.448,0.987,0.327,17.538,ngd+lm,45,130315226.356,0.119,0.000,0.265,0,0,fp
k2,0.086,"[-0.517, 0.688]",0.602,0.238,0.813,17.538,ngd+lm,45,130315226.356,0.119,0.000,0.086,0,0,fp
k3,0.318,"[-0.297, 0.934]",0.616,0.863,0.391,17.538,ngd+lm,45,130315226.356,0.119,0.000,0.318,0,0,fp
k4,0.644,"[0.105, 1.184]",0.539,1.993,0.050,17.538,ngd+lm,45,130315226.356,0.119,0.000,0.644,0,1,fp
k5,-0.253,"[-0.816, 0.31]",0.563,-0.750,0.456,17.538,ngd+lm,45,130315226.356,0.119,0.000,-0.253,0,0,fp
vot,0.174,,,,,17.538,ngd+lm,45,130315226.356,0.119,0.167,0.007,0,0,fn
