attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.001,"[-2.814, 0.813]",1.813,-1.101,0.275,58,0.800,908146894.165,0.251,-1.000,-0.001,1,0,fn
c,-6.813,"[-19.199, 5.573]",12.386,-1.098,0.276,58,0.800,908146894.165,0.251,-6.000,-0.813,1,0,fn
s,-4.812,"[-12.155, 2.531]",7.343,-1.308,0.195,58,0.800,908146894.165,0.251,-3.000,-1.812,1,0,fn
k0,-0.616,"[-2.402, 1.17]",1.786,-0.689,0.493,58,0.800,908146894.165,0.251,0.000,-0.616,0,0,fp
k1,1.758,"[-1.437, 4.953]",3.195,1.098,0.276,58,0.800,908146894.165,0.251,0.000,1.758,0,0,fp
k2,0.760,"[-1.848, 3.368]",2.608,0.582,0.563,58,0.800,908146894.165,0.251,0.000,0.760,0,0,fp
k3,-0.371,"[-2.305, 1.563]",1.934,-0.383,0.703,58,0.800,908146894.165,0.251,0.000,-0.371,0,0,fp
k4,1.370,"[-2.083, 4.823]",3.453,0.792,0.431,58,0.800,908146894.165,0.251,0.000,1.370,0,0,fp
k5,-0.369,"[-2.221, 1.483]",1.852,-0.397,0.692,58,0.800,908146894.165,0.251,0.000,-0.369,0,0,fp
vot,0.147,,,,,58,0.800,908146894.165,0.251,0.167,-0.020,0,0,fn
tt,-1.085,"[-2.254, 0.084]",1.169,-1.853,0.068,58,0.900,402524973.098,0.185,-1.000,-0.085,0,0,fn
c,-7.058,"[-14.451, 0.336]",7.393,-1.905,0.061,58,0.900,402524973.098,0.185,-6.000,-1.058,0,0,fn
s,-4.508,"[-8.803, -0.212]",4.295,-2.095,0.040,58,0.900,402524973.098,0.185,-3.000,-1.508,0,0,fn
k0,-0.920,"[-2.283, 0.442]",1.362,-1.349,0.182,58,0.900,402524973.098,0.185,0.000,-0.920,0,0,fp
k1,1.401,"[-0.458, 3.26]",1.859,1.504,0.137,58,0.900,402524973.098,0.185,0.000,1.401,0,0,fp
k2,0.601,"[-0.891, 2.094]",1.493,0.804,0.424,58,0.900,402524973.098,0.185,0.000,0.601,0,0,fp
k3,-0.532,"[-1.71, 0.647]",1.179,-0.900,0.371,58,0.900,402524973.098,0.185,0.000,-0.532,0,0,fp
k4,1.093,"[-0.986, 3.172]",2.079,1.049,0.298,58,0.900,402524973.098,0.185,0.000,1.093,0,0,fp
k5,-0.514,"[-2.005, 0.977]",1.491,-0.688,0.494,58,0.900,402524973.098,0.185,0.000,-0.514,0,0,fp
vot,0.154,,,,,58,0.900,402524973.098,0.185,0.167,-0.013,0,0,fn
tt,-1.574,"[-2.74, -0.408]",1.166,-2.695,0.009,58,1.100,148725963.145,0.137,-1.000,-0.574,0,0,fn
c,-8.979,"[-15.56, -2.397]",6.581,-2.723,0.008,58,1.100,148725963.145,0.137,-6.000,-2.979,0,0,fn
s,-3.955,"[-6.762, -1.148]",2.807,-2.812,0.006,58,1.100,148725963.145,0.137,-3.000,-0.955,0,0,fn
k0,0.084,"[-0.65, 0.818]",0.734,0.229,0.820,58,1.100,148725963.145,0.137,0.000,0.084,0,0,fp
k1,0.227,"[-0.611, 1.065]",0.838,0.541,0.590,58,1.100,148725963.145,0.137,0.000,0.227,0,0,fp
k2,-0.267,"[-0.972, 0.438]",0.705,-0.756,0.452,58,1.100,148725963.145,0.137,0.000,-0.267,0,0,fp
k3,-0.454,"[-1.487, 0.58]",1.033,-0.877,0.384,58,1.100,148725963.145,0.137,0.000,-0.454,0,0,fp
k4,-1.262,"[-3.07, 0.545]",1.808,-1.394,0.168,58,1.100,148725963.145,0.137,0.000,-1.262,0,0,fp
k5,0.311,"[-0.871, 1.492]",1.181,0.525,0.602,58,1.100,148725963.145,0.137,0.000,0.311,0,0,fp
vot,0.175,,,,,58,1.100,148725963.145,0.137,0.167,0.009,0,0,fn
tt,-2.857,"[-6.315, 0.6]",3.457,-1.650,0.104,58,1.200,323893185.565,0.220,-1.000,-1.857,1,0,fn
c,-15.399,"[-33.949, 3.151]",18.550,-1.657,0.102,58,1.200,323893185.565,0.220,-6.000,-9.399,1,0,fn
s,-6.386,"[-13.905, 1.134]",7.519,-1.695,0.095,58,1.200,323893185.565,0.220,-3.000,-3.386,0,0,fn
k0,0.308,"[-1.391, 2.007]",1.699,0.362,0.718,58,1.200,323893185.565,0.220,0.000,0.308,0,0,fp
k1,-0.753,"[-2.414, 0.908]",1.661,-0.905,0.369,58,1.200,323893185.565,0.220,0.000,-0.753,0,0,fp
k2,-0.074,"[-1.468, 1.32]",1.394,-0.106,0.916,58,1.200,323893185.565,0.220,0.000,-0.074,0,0,fp
k3,-1.025,"[-3.315, 1.266]",2.291,-0.893,0.375,58,1.200,323893185.565,0.220,0.000,-1.025,0,0,fp
k4,-5.051,"[-11.164, 1.062]",6.113,-1.649,0.104,58,1.200,323893185.565,0.220,0.000,-5.051,0,0,fp
k5,1.793,"[-1.027, 4.612]",2.820,1.269,0.209,58,1.200,323893185.565,0.220,0.000,1.793,0,0,fp
vot,0.186,,,,,58,1.200,323893185.565,0.220,0.167,0.019,0,0,fn
