stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,39.857,2.023,0.000,76,0,9,2557620535.850,402524973.099
refined,39.857,2.023,0.000,76,0,9,2557620535.850,402524973.099
