stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,12.200,2.023,0.000,76,0,9,2396365636.524,908146894.169
refined,12.200,2.023,0.000,76,0,9,2396365636.524,908146894.169
