stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.593,1.727,0.000,0,9,4636066021.812,1913412134.097,76
refined,11.711,1.727,0.000,0,9,4636066021.812,1801688757.462,76
