attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.832,"[-1.128, -0.536]",0.296,-4.684,0.000,26,0.150,220463107.823,0.153,-1.000,0.168,0,0,fn
c,-5.200,"[-7.274, -3.125]",2.074,-4.181,0.000,26,0.150,220463107.823,0.153,-6.000,0.800,0,0,fn
s,-2.626,"[-3.648, -1.603]",1.022,-4.284,0.000,26,0.150,220463107.823,0.153,-3.000,0.374,0,0,fn
k0,-0.235,"[-0.774, 0.304]",0.539,-0.728,0.469,26,0.150,220463107.823,0.153,0.000,-0.235,0,0,fp
k1,0.483,"[0.017, 0.949]",0.466,1.728,0.089,26,0.150,220463107.823,0.153,0.000,0.483,0,1,fp
k2,-0.003,"[-0.514, 0.508]",0.511,-0.009,0.993,26,0.150,220463107.823,0.153,0.000,-0.003,0,0,fp
k3,-0.267,"[-0.808, 0.273]",0.541,-0.825,0.413,26,0.150,220463107.823,0.153,0.000,-0.267,0,0,fp
k4,-0.013,"[-0.631, 0.605]",0.618,-0.035,0.972,26,0.150,220463107.823,0.153,0.000,-0.013,0,0,fp
k5,0.052,"[-0.496, 0.6]",0.548,0.158,0.875,26,0.150,220463107.823,0.153,0.000,0.052,0,0,fp
vot,0.160,,,,,26,0.150,220463107.823,0.153,0.167,-0.007,0,0,fn
tt,-136.273,"[-859233.39, 858960.844]",859097.117,-0.000,1.000,26,0.250,429339006.197,0.224,-1.000,-135.273,1,0,fn
c,-658.176,"[-6733955.204, 6732638.851]",6733297.027,-0.000,1.000,26,0.250,429339006.197,0.224,-6.000,-652.176,1,0,fn
s,-417.121,"[-6585438.952, 6584604.71]",6585021.831,-0.000,1.000,26,0.250,429339006.197,0.224,-3.000,-414.121,1,0,fn
k0,116.890,"[-4953659.737, 4953893.518]",4953776.627,0.000,1.000,26,0.250,429339006.197,0.224,0.000,116.890,0,0,fp
k1,157.169,"[-4654191.743, 4654506.081]",4654348.912,0.000,1.000,26,0.250,429339006.197,0.224,0.000,157.169,0,0,fp
k2,-20.605,"[-1044881.339, 1044840.129]",1044860.734,-0.000,1.000,26,0.250,429339006.197,0.224,0.000,-20.605,0,0,fp
k3,-37.902,"[-12170102.599, 12170026.795]",12170064.697,-0.000,1.000,26,0.250,429339006.197,0.224,0.000,-37.902,0,0,fp
k4,-209.335,"[-1555951.376, 1555532.706]",1555742.041,-0.000,1.000,26,0.250,429339006.197,0.224,0.000,-209.335,0,0,fp
k5,-72.382,"[-1796333.864, 1796189.099]",1796261.482,-0.000,1.000,26,0.250,429339006.197,0.224,0.000,-72.382,0,0,fp
vot,0.207,,,,,26,0.250,429339006.197,0.224,0.167,0.040,0,0,fn
tt,-13.378,"[-155.754, 128.997]",142.376,-0.157,0.876,26,0.500,1801688757.463,0.459,-1.000,-12.378,1,0,fn
c,-56.322,"[-648.691, 536.046]",592.368,-0.159,0.874,26,0.500,1801688757.463,0.459,-6.000,-50.322,1,0,fn
s,-34.141,"[-383.421, 315.139]",349.280,-0.163,0.871,26,0.500,1801688757.463,0.459,-3.000,-31.141,1,0,fn
k0,10.228,"[-86.153, 106.608]",96.381,0.177,0.860,26,0.500,1801688757.463,0.459,0.000,10.228,0,0,fp
k1,9.441,"[-109.154, 128.037]",118.595,0.133,0.895,26,0.500,1801688757.463,0.459,0.000,9.441,0,0,fp
k2,0.593,"[-18.244, 19.43]",18.837,0.053,0.958,26,0.500,1801688757.463,0.459,0.000,0.593,0,0,fp
k3,2.499,"[-26.521, 31.519]",29.020,0.144,0.886,26,0.500,1801688757.463,0.459,0.000,2.499,0,0,fp
k4,-17.351,"[-222.063, 187.361]",204.712,-0.141,0.888,26,0.500,1801688757.463,0.459,0.000,-17.351,0,0,fp
k5,-12.680,"[-160.979, 135.619]",148.299,-0.143,0.887,26,0.500,1801688757.463,0.459,0.000,-12.680,0,0,fp
vot,0.238,,,,,26,0.500,1801688757.463,0.459,0.167,0.071,0,0,fn
