stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.696,"[-3.189, -0.204]",1.493,-1.896,0.062
norefined,c,-7.041,"[-13.306, -0.775]",6.265,-1.874,0.065
norefined,s,-3.782,"[-7.364, -0.2]",3.582,-1.761,0.083
norefined,k0,0.621,"[-1.184, 2.427]",1.805,0.574,0.568
norefined,k1,0.420,"[-0.644, 1.485]",1.065,0.658,0.513
norefined,k2,0.075,"[-1.281, 1.431]",1.356,0.092,0.927
norefined,k3,-0.178,"[-1.456, 1.101]",1.278,-0.232,0.817
norefined,k4,-0.564,"[-2.443, 1.315]",1.879,-0.501,0.618
norefined,k5,-0.942,"[-2.836, 0.951]",1.893,-0.830,0.409
refined,tt,-136.273,"[-859233.39, 858960.844]",859097.117,-0.000,1.000
refined,c,-658.176,"[-6733955.204, 6732638.851]",6733297.027,-0.000,1.000
refined,s,-417.121,"[-6585438.952, 6584604.71]",6585021.831,-0.000,1.000
refined,k0,116.890,"[-4953659.737, 4953893.518]",4953776.627,0.000,1.000
refined,k1,157.169,"[-4654191.743, 4654506.081]",4654348.912,0.000,1.000
refined,k2,-20.605,"[-1044881.339, 1044840.129]",1044860.734,-0.000,1.000
refined,k3,-37.902,"[-12170102.599, 12170026.795]",12170064.697,-0.000,1.000
refined,k4,-209.335,"[-1555951.376, 1555532.706]",1555742.041,-0.000,1.000
refined,k5,-72.382,"[-1796333.864, 1796189.099]",1796261.482,-0.000,1.000
