stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.256,1.727,0.000,0,9,3425846550.179,558055440.898,76
refined,51.957,1.727,0.000,0,9,3425846550.179,429339006.196,76
