stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.713,-7.915,-2.593,0.553,-1.849,-0.190,-0.259,1.518,0.555,3591202749.647,-0.090
norefined,2,0.220,-7.956,-2.579,0.536,-1.860,-0.190,-0.322,1.487,0.560,2071902671.304,-0.028
norefined,3,-0.273,-7.970,-2.545,0.493,-1.877,-0.181,-0.369,1.471,0.582,1170449897.533,0.034
norefined,4,-0.764,-7.948,-2.522,0.423,-1.888,-0.168,-0.401,1.473,0.621,610457125.079,0.096
norefined,5,-1.245,-7.905,-2.499,0.336,-1.834,-0.169,-0.351,1.508,0.669,499232439.909,0.158
norefined,6,-0.801,-7.942,-2.668,0.304,-1.750,-0.184,-0.242,1.496,0.621,550591535.285,0.101
norefined,7,-1.286,-7.897,-2.630,0.226,-1.708,-0.186,-0.203,1.519,0.661,463483794.724,0.163
norefined,8,-0.829,-7.936,-2.788,0.202,-1.647,-0.201,-0.127,1.493,0.598,513088581.519,0.104
norefined,9,-1.316,-7.892,-2.740,0.132,-1.612,-0.202,-0.095,1.510,0.633,440089195.053,0.167
norefined,10,-0.853,-7.934,-2.888,0.112,-1.566,-0.217,-0.042,1.474,0.562,487063066.129,0.108
refined,11,-1.316,-7.892,-2.740,0.132,-1.612,-0.202,-0.095,1.510,0.633,440089195.053,0.167
refined,12,-0.541,-2.973,-1.797,-0.283,0.506,0.345,0.141,-0.737,-0.249,375920936.917,0.182
refined,13,-0.756,-4.470,-2.191,-0.148,0.514,0.450,0.114,-0.461,0.029,249511653.985,0.169
refined,14,-0.920,-5.419,-2.616,-0.132,0.644,0.431,0.150,-0.518,0.087,242959969.166,0.170
refined,15,-1.003,-5.847,-2.863,-0.119,0.766,0.416,0.153,-0.596,0.107,242046634.987,0.171
refined,16,-1.039,-6.036,-2.977,-0.107,0.836,0.412,0.159,-0.640,0.113,241868968.754,0.172
refined,17,-1.055,-6.117,-3.026,-0.100,0.869,0.410,0.163,-0.660,0.116,241836010.986,0.172
refined,18,-1.061,-6.151,-3.046,-0.097,0.883,0.409,0.164,-0.668,0.117,241830169.832,0.173
refined,19,-1.064,-6.165,-3.055,-0.096,0.889,0.409,0.165,-0.672,0.118,241829158.047,0.173
refined,20,-1.065,-6.171,-3.058,-0.096,0.892,0.409,0.165,-0.673,0.118,241828984.569,0.173
