stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,29.267,1.727,0.000,76,0,9,3736548993.640,757703091.009
refined,45.039,1.727,0.000,76,0,9,3736548993.640,530007030.764
