stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,35.095,1.727,0.000,76,0,9,2514752138.394,440089195.055
refined,69.969,1.727,0.000,76,0,9,2514752138.394,241828984.570
