stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,83.638,2.023,0.000,0,9,3304004503.996,270045486.526,76
refined,155.728,2.023,0.000,0,9,3304004503.996,150739345.105,76
