stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.697,-6.939,-1.984,-1.351,1.807,-1.404,-0.556,-1.654,-1.592,1550781145.489,1584,0,0,0.100
norefined,2,-1.140,-6.857,-2.175,-1.315,1.789,-1.366,-0.472,-1.652,-1.574,1453853640.714,1584,0,0,0.166
norefined,3,-0.750,-6.853,-2.461,-1.292,1.692,-1.328,-0.419,-1.695,-1.564,1333044117.185,1584,0,0,0.109
norefined,4,-1.185,-6.770,-2.657,-1.236,1.661,-1.284,-0.340,-1.677,-1.517,1254194611.003,1584,0,0,0.175
norefined,5,-0.779,-6.771,-2.916,-1.209,1.554,-1.240,-0.289,-1.702,-1.500,1186040513.456,1584,0,0,0.115
norefined,6,-1.258,-6.706,-3.002,-1.159,1.547,-1.201,-0.252,-1.685,-1.441,1145613039.712,1584,0,0,0.188
norefined,7,-0.823,-6.717,-3.218,-1.135,1.447,-1.162,-0.208,-1.708,-1.428,1111598273.813,1584,0,0,0.123
norefined,8,-1.311,-6.663,-3.245,-1.089,1.455,-1.125,-0.191,-1.695,-1.367,1085803956.389,1584,0,0,0.197
norefined,9,-0.860,-6.682,-3.428,-1.072,1.360,-1.088,-0.154,-1.721,-1.356,1067797385.811,1584,0,0,0.129
norefined,10,-1.351,-6.634,-3.426,-1.028,1.374,-1.053,-0.144,-1.708,-1.296,1051006247.500,1584,0,0,0.204
refined,11,-1.351,-6.634,-3.426,-1.028,1.374,-1.053,-0.144,-1.708,-1.296,1051006247.500,1584,0,0,0.204
refined,12,0.194,-1.063,-0.041,2.162,-1.343,1.270,-0.006,0.655,2.794,6663921949.809,1584,0,0,-0.183
refined,13,-0.799,2.720,-0.255,-8.094,5.315,-4.180,0.642,-2.644,-9.238,3420421072.457,1584,0,0,-0.294
refined,14,0.407,-18.749,-6.176,32.248,-22.805,19.464,2.353,12.796,26.998,7302548856.009,1584,0,0,-0.022
refined,15,-5.336,2.382,-2.960,-71.611,50.514,-12.706,6.109,-8.126,-64.605,4118576881.978,1584,0,0,-2.240
refined,16,261.237,-273.971,70.425,3411.429,-2542.554,763.554,-372.710,442.311,3334.980,8493709035.667,1584,0,0,-0.954
refined,17,-3991.774,-3327.305,14392.263,9063.027,2044.498,5196.553,11976.562,-3323.537,1682.416,8667713302.479,1584,0,0,1.200
refined,18,-3991.774,-3327.305,14392.263,9063.027,2044.498,5196.553,11976.562,-3323.537,1682.416,8667713302.479,1584,0,0,1.200
refined,19,-3991.774,-3327.305,14392.263,9063.027,2044.498,5196.553,11976.562,-3323.537,1682.416,8667713302.479,1584,0,0,1.200
refined,20,-3991.774,-3327.305,14392.263,9063.027,2044.498,5196.553,11976.562,-3323.537,1682.416,8667713302.479,1584,0,0,1.200
