stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.580,-5.091,-4.472,1.517,-0.167,0.490,-0.767,-0.339,-0.726,670747330.058,0.114
norefined,2,-1.076,-5.062,-4.439,1.495,-0.178,0.499,-0.762,-0.363,-0.712,256666357.744,0.213
norefined,3,-0.806,-5.284,-4.263,1.392,-0.108,0.291,-0.885,-0.338,-0.862,334002521.871,0.153
norefined,4,-1.301,-5.257,-4.205,1.366,-0.113,0.282,-0.888,-0.347,-0.854,267774216.521,0.247
norefined,5,-0.825,-5.360,-4.211,1.328,-0.087,0.217,-0.928,-0.351,-0.925,304529033.436,0.154
norefined,6,-1.320,-5.328,-4.157,1.306,-0.091,0.213,-0.926,-0.361,-0.909,253922851.982,0.248
norefined,7,-0.842,-5.428,-4.166,1.272,-0.065,0.157,-0.962,-0.365,-0.975,284048599.521,0.155
norefined,8,-1.337,-5.391,-4.116,1.254,-0.067,0.157,-0.954,-0.375,-0.951,243936020.439,0.248
norefined,9,-0.856,-5.488,-4.127,1.223,-0.040,0.107,-0.988,-0.379,-1.015,269945814.179,0.156
norefined,10,-1.351,-5.448,-4.082,1.209,-0.040,0.113,-0.976,-0.390,-0.983,236644586.853,0.248
refined,11,-1.351,-5.448,-4.082,1.209,-0.040,0.113,-0.976,-0.390,-0.983,236644586.853,0.248
refined,12,-0.754,-5.015,-2.504,0.455,0.669,-0.257,-0.565,0.191,-0.010,134471820.838,0.150
refined,13,-0.894,-5.252,-2.883,0.460,0.470,-0.140,-0.512,-0.047,-0.158,87292073.139,0.170
refined,14,-0.979,-5.595,-3.134,0.485,0.517,-0.137,-0.578,-0.030,-0.234,86031638.091,0.175
refined,15,-0.989,-5.639,-3.167,0.488,0.525,-0.136,-0.592,-0.012,-0.237,86008187.617,0.175
refined,16,-0.992,-5.653,-3.175,0.491,0.524,-0.138,-0.596,-0.011,-0.236,86007291.750,0.175
refined,17,-0.992,-5.653,-3.176,0.492,0.524,-0.137,-0.596,-0.010,-0.236,86007228.280,0.175
refined,18,-0.992,-5.655,-3.176,0.492,0.524,-0.138,-0.596,-0.010,-0.236,86007220.277,0.175
refined,19,-0.992,-5.655,-3.176,0.492,0.524,-0.138,-0.596,-0.010,-0.236,86007218.791,0.175
refined,20,-0.992,-5.655,-3.176,0.492,0.524,-0.138,-0.596,-0.010,-0.236,86007218.470,0.175
