stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.075,"[-1.779, -0.372]",0.703,-3.051,0.003
norefined,c,-5.054,"[-8.396, -1.711]",3.343,-3.018,0.004
norefined,s,-4.449,"[-7.376, -1.521]",2.927,-3.033,0.003
norefined,k0,1.499,"[-0.414, 3.412]",1.913,1.564,0.123
norefined,k1,-0.183,"[-1.089, 0.723]",0.906,-0.404,0.688
norefined,k2,0.513,"[-0.215, 1.241]",0.728,1.407,0.164
norefined,k3,-0.750,"[-1.681, 0.181]",0.931,-1.608,0.112
norefined,k4,-0.366,"[-1.147, 0.416]",0.782,-0.934,0.354
norefined,k5,-0.699,"[-1.573, 0.174]",0.873,-1.598,0.115
refined,tt,-0.814,"[-1.041, -0.587]",0.227,-7.172,0.000
refined,c,-5.131,"[-6.651, -3.611]",1.520,-6.737,0.000
refined,s,-2.328,"[-2.987, -1.67]",0.658,-7.058,0.000
refined,k0,0.079,"[-0.421, 0.58]",0.501,0.316,0.753
refined,k1,-0.181,"[-0.72, 0.359]",0.540,-0.668,0.507
refined,k2,0.316,"[-0.035, 0.666]",0.350,1.799,0.076
refined,k3,0.097,"[-0.491, 0.686]",0.589,0.330,0.743
refined,k4,0.075,"[-0.333, 0.482]",0.408,0.365,0.716
refined,k5,0.127,"[-0.277, 0.531]",0.404,0.627,0.533
